age,default,balance,housing,loan,duration,campaign,previous,job_unemployed,job_self-employed,job_entrepreneur,job_student,job_housemaid,job_retired,marital_married,marital_single,education_primary,education_secondary,education_tertiary,poutcome_failure,poutcome_other,y
33,0,238,1,1,45,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
37,0,393,1,0,567,3,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1
33,0,1925,1,0,76,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35,0,414,1,0,11,5,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32,0,697,0,0,119,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0
31,0,1062,1,1,230,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
33,0,331,1,0,178,7,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0
26,0,0,1,0,425,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,0,8627,1,0,281,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
58,0,35,0,0,336,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
41,0,22,1,0,238,3,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0
39,0,266,0,0,102,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
34,0,0,0,0,141,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
32,0,678,1,0,1579,1,4,0,0,0,0,0,0,0,1,0,1,0,1,0,1
47,0,286,0,0,557,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31,0,202,1,0,146,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,0,5887,0,0,227,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
70,0,1164,0,0,338,3,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0
30,0,-99,1,0,144,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
34,0,-139,1,1,492,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
48,0,427,0,0,201,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
40,0,-17,1,1,474,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29,0,1,0,0,167,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
33,0,4790,1,0,137,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0
38,0,-1,1,0,72,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26,0,294,0,0,87,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1
40,0,192,1,0,71,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
45,0,644,0,1,92,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
53,0,995,0,0,200,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
32,0,76,1,0,189,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
43,1,-1164,1,1,76,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26,0,75,1,1,351,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
43,0,264,1,0,113,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
58,0,73,0,0,116,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
58,0,2538,1,0,307,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
37,0,4798,1,0,156,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29,0,1117,1,0,77,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34,0,186,0,0,342,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
45,0,315,1,0,103,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,-587,1,0,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,0,6570,0,0,106,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
46,0,179,1,0,194,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
33,0,752,1,0,104,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
45,0,5450,0,0,188,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
21,0,681,0,0,6,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
49,0,1114,0,0,283,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50,0,669,1,0,88,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32,1,5,1,1,82,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,605,1,0,204,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,0,604,0,1,95,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41,0,6046,1,1,300,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
58,0,1831,0,0,1531,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
37,0,37,0,0,253,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
50,0,1260,0,0,172,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
44,0,2319,0,0,251,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
38,0,4366,1,0,188,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31,0,99,1,0,193,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
45,0,-322,0,0,225,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
62,0,0,0,0,227,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
37,0,1063,1,0,413,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
53,0,0,0,0,80,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39,0,2600,1,0,77,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35,0,181,1,0,5,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50,0,665,0,0,238,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
54,0,2819,0,0,123,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
40,0,0,0,0,543,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23,0,817,1,0,123,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,0,79,0,1,104,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
51,0,2506,0,0,210,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
75,0,26452,0,0,219,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
36,0,1746,1,0,15,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36,0,490,0,0,207,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
49,0,2039,1,0,451,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1
47,0,295,1,0,157,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,0,3514,1,0,226,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
34,0,1337,0,0,330,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1
49,0,1040,0,0,474,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
53,0,104,0,1,701,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
52,0,657,0,0,398,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1
36,0,6,1,0,100,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
25,0,1433,1,0,520,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
46,0,2154,1,0,87,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
53,0,1868,0,0,156,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,0,782,0,0,285,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34,0,5462,0,0,430,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
41,0,-204,1,1,42,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
57,0,3927,0,0,61,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
70,0,2815,0,0,125,2,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0
32,0,3014,1,0,291,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32,0,741,1,0,238,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33,0,641,1,0,347,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49,0,2718,0,0,114,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37,0,414,0,0,293,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
50,0,452,0,0,181,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,0,2,0,0,70,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
52,0,353,0,0,395,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
74,0,935,0,0,100,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
57,0,49,1,1,93,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
45,0,1529,0,0,160,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
43,0,146,0,0,50,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0
28,0,43,0,0,190,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
43,0,0,1,0,674,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
54,0,1691,1,0,186,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
30,0,931,0,0,1183,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
48,0,568,1,0,378,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
38,0,-23,0,0,48,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
42,0,130,1,0,285,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
59,0,975,1,0,263,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,0,1012,0,0,178,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
55,0,538,1,0,353,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43,0,3060,1,0,253,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31,0,757,0,0,343,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34,0,1539,1,0,441,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
36,0,60,0,0,209,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49,0,-384,1,0,25,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
32,0,253,1,0,257,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32,0,10,1,0,501,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
57,0,63,1,0,242,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,0,523,0,1,49,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
41,0,55,1,0,185,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50,0,1011,1,0,340,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
23,0,-19,1,0,13,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
44,0,134,1,0,378,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
38,0,46,0,0,70,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
46,0,137,0,0,252,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32,0,874,0,0,1282,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52,0,431,0,0,73,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60,0,197,0,0,1386,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
32,0,3939,0,0,209,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35,0,633,1,0,128,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34,0,0,0,1,193,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
47,0,320,0,0,203,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
46,0,5,0,0,71,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32,0,138,0,0,94,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25,0,2506,0,0,485,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
59,0,2921,0,0,251,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
28,0,1034,0,0,113,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
40,0,-378,1,1,541,1,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0
35,0,2723,1,1,275,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29,0,57,1,0,342,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
46,0,-154,1,1,107,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,0,3665,0,0,664,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
39,0,1022,1,0,20,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,0,179,0,0,230,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31,0,1134,0,0,174,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
34,0,0,1,1,374,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,0,309,1,0,471,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
47,0,826,1,0,195,3,8,0,0,0,0,0,0,1,0,0,1,0,0,1,0
28,0,3238,1,0,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
36,0,9324,1,0,138,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
30,0,0,1,0,756,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
36,0,644,1,0,54,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30,0,71,1,0,122,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
34,0,632,0,0,215,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
75,0,3810,1,0,262,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
27,0,235,1,0,13,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35,0,0,1,0,524,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1
27,0,118,0,0,112,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
31,0,1588,1,0,14,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
49,0,5673,0,1,357,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30,0,239,1,0,115,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31,0,-45,1,0,184,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
41,0,6563,0,0,136,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,0,1097,1,0,298,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,0,162,1,0,203,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,0,7124,0,0,301,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41,0,3016,1,0,80,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
38,0,648,1,0,179,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
59,0,0,1,0,97,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
34,0,586,1,1,224,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
45,0,72,1,1,262,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0
34,0,618,1,0,119,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26,0,3672,1,0,360,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
50,0,1790,0,1,748,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
39,0,-606,1,0,142,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31,0,33,0,0,165,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
35,0,1732,0,0,1441,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
35,0,819,1,0,102,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,141,1,0,299,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37,0,5436,1,0,7,11,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
35,0,327,1,0,537,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31,0,338,1,0,155,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
57,0,14,0,1,445,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,0,10788,0,0,102,2,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0
56,0,21664,0,0,214,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
46,0,225,1,0,201,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
50,0,579,0,0,83,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
38,0,6728,0,0,232,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1
54,0,0,0,0,118,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34,0,184,0,0,203,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33,0,-424,1,0,863,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
44,0,2734,1,0,897,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
33,0,-6,1,0,566,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30,0,1221,1,0,279,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
47,0,3232,0,0,541,1,3,0,0,0,0,1,0,0,1,0,0,1,1,0,0
32,0,13711,1,0,638,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33,0,925,0,0,884,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
48,0,1147,0,0,389,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1
32,0,553,1,0,72,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42,0,994,1,0,149,1,5,0,0,0,0,0,0,1,0,0,1,0,1,0,1
37,0,897,1,0,119,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
51,0,1490,1,0,227,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31,0,92,1,0,688,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
48,0,-552,0,1,150,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41,0,340,0,0,37,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
55,0,1467,0,1,277,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
57,1,-3313,1,1,153,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
50,0,3357,0,0,239,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
55,0,0,1,0,159,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
44,0,438,1,0,37,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
64,0,768,0,0,250,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
27,0,897,0,0,397,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
25,0,553,1,0,113,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
35,0,11219,0,0,699,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
42,0,2187,1,0,525,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
31,0,26965,0,0,654,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
34,0,228,1,0,387,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
57,0,0,1,1,648,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
31,0,5,1,1,101,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25,0,72,1,0,305,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49,0,1103,0,0,428,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
34,0,2929,0,0,518,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
26,0,3825,1,0,107,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
30,0,1,1,1,80,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
52,0,0,0,0,82,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
55,0,3334,0,0,632,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
35,0,-402,1,0,46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,0,334,1,0,36,6,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0
54,0,1157,0,0,98,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
34,0,1310,0,0,521,3,7,0,0,0,0,0,0,1,0,0,0,1,0,1,0
32,0,0,0,0,101,5,6,0,0,0,1,0,0,0,1,0,0,1,0,1,0
28,0,618,1,0,281,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
36,0,487,0,1,268,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,0,209,1,1,97,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
35,0,786,0,1,322,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
55,0,989,1,1,246,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
37,0,1,0,0,395,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
57,0,589,1,0,223,1,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0
60,0,1472,0,0,36,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
35,0,603,1,0,474,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
57,0,11494,0,0,198,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
42,0,-247,1,1,519,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
29,0,0,1,0,104,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33,0,-988,1,1,83,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
66,0,4785,0,0,72,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
32,0,92,1,0,110,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0
43,0,297,1,0,119,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49,0,280,1,0,162,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
38,0,46,1,1,195,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
34,0,136,1,0,156,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
44,0,2058,0,1,661,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,0,1956,0,0,221,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
40,0,0,0,0,58,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
43,0,978,1,1,82,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31,0,874,1,0,190,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28,0,882,0,1,94,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0
43,0,3215,1,0,228,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
53,0,4968,0,0,109,1,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0
58,0,983,0,0,139,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
36,0,398,1,1,77,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
87,0,230,0,0,144,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
33,0,-53,0,0,617,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38,0,0,1,0,71,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
40,0,113,1,0,126,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
34,0,1553,0,0,200,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
54,0,7864,1,0,145,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,0,739,1,0,171,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,0,1567,0,0,291,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
43,0,625,1,0,175,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31,0,88,1,1,189,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
33,0,4902,1,0,110,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
51,0,160,1,0,136,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
45,0,44,0,0,81,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
41,0,3992,1,0,281,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
42,0,0,0,0,656,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
59,0,0,1,0,104,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
57,0,0,0,0,58,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
29,0,2893,1,0,250,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
54,0,-182,0,0,98,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,0,-674,1,0,257,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
47,0,1279,1,0,479,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,0,1319,1,0,427,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
39,0,399,1,1,133,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,0,3333,1,1,114,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
39,0,0,1,0,81,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34,0,-346,0,0,136,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
39,0,12,1,0,130,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
43,0,59,0,0,437,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
28,0,2269,1,0,331,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
44,0,27,0,0,485,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,1067,0,1,179,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
46,0,1297,0,0,716,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,0,868,0,0,452,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
46,0,-852,0,1,728,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,0,670,0,0,378,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
29,0,145,0,0,105,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
48,0,574,0,0,348,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,0,64,1,0,239,4,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0
41,0,951,1,0,23,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
36,0,307,1,0,341,1,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0
30,0,6836,0,0,30,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35,0,39,0,0,149,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35,0,24,1,0,169,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0
58,0,309,0,0,156,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
24,0,-46,1,0,23,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34,0,703,1,0,342,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
30,1,447,0,0,103,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
58,0,1407,1,0,58,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
39,0,406,0,0,253,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
40,0,1603,0,0,279,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
33,0,599,1,0,29,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
47,0,1934,0,1,225,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
