age,job,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,poutcome,y
32,management,single,tertiary,0,311,0,0,757,2,999,0,unknown,1
39,blue-collar,married,primary,0,1564,0,0,57,1,999,0,unknown,0
26,blue-collar,single,secondary,0,856,1,1,95,5,999,0,unknown,0
40,management,single,tertiary,0,1509,0,0,144,2,124,1,failure,0
52,services,married,secondary,0,-888,0,0,135,1,999,0,unknown,0
40,technician,single,tertiary,0,226,0,0,176,2,999,0,unknown,0
48,technician,married,secondary,0,127,0,1,524,5,999,0,unknown,0
31,services,married,secondary,0,413,1,0,65,1,999,0,unknown,0
27,admin.,married,secondary,0,710,1,1,653,1,334,2,success,1
47,technician,married,secondary,0,1233,1,0,91,1,100,2,other,1
28,management,single,secondary,0,171,0,0,93,1,999,0,unknown,1
40,management,divorced,tertiary,0,69,1,0,503,2,280,2,failure,0
34,admin.,married,secondary,0,1499,1,0,186,1,327,2,failure,0
29,self-employed,married,tertiary,0,751,1,0,121,2,999,0,unknown,0
36,management,married,tertiary,0,61,0,1,452,2,999,0,unknown,0
83,retired,married,primary,0,425,0,0,883,1,140,1,failure,1
55,services,divorced,primary,0,2923,1,0,104,2,999,0,unknown,0
43,management,divorced,tertiary,0,99,0,0,24,3,999,0,unknown,0
23,student,single,secondary,0,1021,0,0,79,9,999,0,unknown,0
44,technician,married,tertiary,0,1146,0,0,178,2,999,0,unknown,0
58,blue-collar,married,primary,0,781,1,0,74,2,999,0,unknown,0
29,admin.,single,secondary,0,1448,0,0,217,1,184,7,other,0
30,management,single,tertiary,0,604,0,1,475,1,999,0,unknown,0
29,admin.,single,secondary,0,-194,1,0,127,1,999,0,unknown,0
41,technician,married,secondary,0,0,0,0,101,1,999,0,unknown,0
35,housemaid,married,primary,0,0,1,0,340,3,999,0,unknown,0
31,technician,single,secondary,0,1014,1,0,158,4,999,0,unknown,0
27,admin.,single,tertiary,0,73,0,0,242,1,999,0,unknown,0
47,services,married,secondary,0,2597,1,0,323,1,999,0,unknown,0
53,self-employed,married,tertiary,0,2627,1,1,18,30,999,0,unknown,0
34,management,married,tertiary,0,1906,1,0,68,3,999,0,unknown,0
34,blue-collar,married,primary,0,-319,1,1,134,4,999,0,unknown,0
36,management,married,tertiary,0,-296,1,0,113,3,999,0,unknown,0
40,technician,married,secondary,0,169,1,0,43,4,999,0,unknown,0
37,self-employed,single,tertiary,0,556,0,0,200,2,999,0,unknown,0
65,retired,divorced,unknown,0,300,0,0,245,2,999,0,unknown,0
53,technician,divorced,secondary,0,751,1,0,343,4,999,0,unknown,0
28,technician,single,secondary,0,126,0,0,229,1,999,0,unknown,0
33,technician,divorced,tertiary,0,-386,1,0,530,1,999,0,unknown,0
56,blue-collar,married,primary,0,379,0,0,58,5,999,0,unknown,0
45,self-employed,married,secondary,0,706,0,0,78,2,176,1,success,0
39,technician,married,secondary,0,9121,0,0,147,1,999,0,unknown,0
28,management,single,tertiary,0,1466,1,0,40,1,999,0,unknown,0
36,blue-collar,married,primary,0,0,1,0,618,2,999,0,unknown,0
41,blue-collar,married,primary,0,951,1,0,23,4,999,0,unknown,0
46,admin.,married,secondary,0,368,0,0,293,1,90,4,other,1
41,blue-collar,married,secondary,0,121,1,0,16,6,176,5,other,0
59,services,married,secondary,0,204,0,0,286,2,999,0,unknown,0
24,admin.,married,secondary,0,299,1,0,209,1,321,1,failure,0
34,management,married,tertiary,0,4170,1,0,935,1,999,0,unknown,0
40,blue-collar,married,primary,0,-335,1,0,260,1,999,0,unknown,0
42,admin.,married,secondary,0,3165,1,0,298,4,999,0,unknown,0
50,services,married,secondary,0,254,1,0,397,2,337,1,failure,0
25,management,single,tertiary,0,553,1,0,113,4,479,1,failure,0
51,services,divorced,secondary,0,518,1,0,76,1,999,0,unknown,0
50,management,married,tertiary,0,85,0,1,141,1,999,0,unknown,0
37,blue-collar,married,unknown,0,603,1,0,773,2,999,0,unknown,0
21,services,single,secondary,0,361,0,0,329,1,95,1,other,0
52,blue-collar,married,secondary,0,-98,1,0,423,1,999,0,unknown,0
55,retired,married,primary,0,4424,0,0,67,4,999,0,unknown,0
26,technician,single,secondary,0,2610,1,1,626,1,999,0,unknown,0
38,technician,married,tertiary,0,3234,0,0,578,2,999,0,unknown,1
32,blue-collar,married,secondary,0,687,1,0,61,1,999,0,unknown,0
31,blue-collar,married,secondary,0,631,1,0,248,4,999,0,unknown,0
34,technician,single,secondary,0,341,0,1,136,1,262,3,failure,0
33,technician,single,tertiary,0,316,0,0,126,3,999,0,unknown,0
35,technician,married,secondary,0,2,0,0,653,3,999,0,unknown,0
44,management,married,unknown,0,415,1,0,7,7,999,0,unknown,0
48,management,divorced,tertiary,0,507,1,0,528,1,999,0,unknown,0
29,blue-collar,married,secondary,0,912,1,0,785,1,999,0,unknown,0
50,management,married,tertiary,0,0,0,0,243,5,999,0,unknown,0
37,blue-collar,married,primary,0,37,1,0,24,2,362,1,other,0
44,admin.,single,secondary,0,2524,0,0,82,1,999,0,unknown,0
36,unemployed,single,tertiary,0,9019,1,0,952,3,999,0,unknown,0
49,blue-collar,divorced,unknown,0,39,1,0,27,5,999,0,unknown,0
31,blue-collar,married,secondary,0,0,1,0,143,1,999,0,unknown,0
49,technician,divorced,secondary,0,265,1,0,274,6,999,0,unknown,0
35,blue-collar,single,secondary,0,0,1,0,1174,1,345,4,other,1
57,admin.,divorced,unknown,0,4012,0,0,915,1,999,0,unknown,0
42,blue-collar,married,primary,0,1520,1,0,115,1,999,0,unknown,0
36,blue-collar,divorced,secondary,0,-140,1,0,222,2,999,0,unknown,0
75,retired,divorced,primary,0,852,0,0,341,1,999,0,unknown,0
38,blue-collar,single,secondary,0,578,1,0,112,2,999,0,unknown,0
40,blue-collar,married,primary,1,0,1,0,64,2,999,0,unknown,0
38,services,single,secondary,0,2253,1,0,937,3,999,0,unknown,1
34,management,single,tertiary,0,1171,1,0,129,1,999,0,unknown,0
29,technician,single,tertiary,0,452,1,0,59,1,999,0,unknown,0
28,admin.,married,secondary,0,-97,1,0,79,1,225,2,success,0
79,retired,married,secondary,0,4738,0,0,151,5,999,0,unknown,0
51,admin.,divorced,secondary,0,467,1,0,83,1,999,0,unknown,0
32,student,single,tertiary,0,0,0,0,101,5,3,6,other,0
36,management,married,tertiary,0,495,0,0,157,3,97,2,success,1
38,entrepreneur,married,secondary,0,157,0,1,57,11,366,1,other,0
49,self-employed,married,secondary,0,358,1,1,176,3,999,0,unknown,0
42,services,married,secondary,0,292,1,0,222,3,999,0,unknown,0
43,blue-collar,married,primary,0,7343,1,0,217,4,999,0,unknown,0
34,blue-collar,married,secondary,0,-563,1,0,252,1,999,0,unknown,0
59,retired,single,secondary,0,351,1,0,1063,5,999,0,unknown,1
35,unknown,married,primary,0,365,0,0,41,2,999,0,unknown,0
33,blue-collar,single,secondary,0,13494,1,0,27,25,999,0,unknown,0
34,admin.,single,secondary,0,846,1,0,758,2,999,0,unknown,0
64,retired,married,secondary,0,1574,0,0,301,3,999,0,unknown,1
34,entrepreneur,married,tertiary,0,-28,1,0,574,1,999,0,unknown,0
77,retired,married,tertiary,0,0,0,0,847,1,60,1,success,1
57,retired,married,primary,0,2927,0,1,78,5,999,0,unknown,0
30,blue-collar,married,secondary,0,501,1,1,514,1,999,0,unknown,0
56,housemaid,divorced,primary,1,1238,0,0,1558,1,999,0,unknown,1
49,unknown,married,unknown,0,301,0,0,789,2,999,0,unknown,0
73,retired,married,primary,0,1388,0,0,146,3,190,3,success,0
39,technician,single,secondary,0,102,1,0,272,2,999,0,unknown,0
57,technician,divorced,primary,0,13,1,0,323,2,368,2,failure,0
32,self-employed,married,secondary,0,413,1,0,712,2,999,0,unknown,0
32,technician,single,tertiary,0,4665,1,0,860,2,999,0,unknown,1
45,admin.,married,secondary,0,638,1,0,75,9,999,0,unknown,0
32,blue-collar,married,secondary,0,101,1,0,191,4,999,0,unknown,0
31,management,married,tertiary,0,1224,1,1,1441,2,999,0,unknown,1
49,self-employed,married,secondary,0,1103,0,0,428,2,999,0,unknown,0
29,services,married,secondary,0,3748,0,0,322,3,999,0,unknown,0
55,technician,married,secondary,0,955,1,0,104,1,999,0,unknown,0
30,admin.,married,secondary,0,518,1,0,127,1,999,0,unknown,0
45,services,single,primary,0,1893,1,0,1259,6,999,0,unknown,1
39,technician,married,tertiary,0,14,0,0,114,2,999,0,unknown,0
36,admin.,married,secondary,0,-423,1,1,106,1,999,0,unknown,0
33,management,married,tertiary,0,3696,0,0,305,1,182,3,failure,0
36,management,married,tertiary,0,2987,1,0,307,1,999,0,unknown,1
31,technician,single,secondary,0,433,0,0,1504,2,999,0,unknown,0
36,technician,married,unknown,0,756,0,0,396,3,999,0,unknown,0
38,technician,single,tertiary,0,0,1,0,71,1,999,0,unknown,0
33,unknown,married,secondary,0,2727,0,0,205,3,999,0,unknown,0
40,technician,married,secondary,0,93,1,0,134,2,999,0,unknown,0
31,blue-collar,married,secondary,0,1766,0,1,166,2,999,0,unknown,1
39,services,married,secondary,0,124,1,0,81,5,999,0,unknown,0
33,admin.,married,tertiary,0,69,0,1,77,2,999,0,unknown,0
53,services,divorced,secondary,0,0,0,0,80,2,999,0,unknown,1
38,management,married,tertiary,0,0,1,0,537,5,303,2,failure,0
59,technician,married,secondary,0,259,0,0,415,1,89,1,success,1
55,blue-collar,married,primary,0,4103,0,0,291,1,999,0,unknown,0
38,technician,single,tertiary,0,744,1,0,283,1,288,12,other,0
48,services,married,secondary,0,116,1,0,70,4,999,0,unknown,0
53,blue-collar,married,secondary,0,70,1,0,611,2,999,0,unknown,0
44,admin.,divorced,secondary,0,432,0,0,132,3,999,0,unknown,0
57,management,married,tertiary,0,1172,0,0,26,1,999,0,unknown,0
29,blue-collar,single,secondary,0,9,1,0,262,3,999,0,unknown,0
31,services,married,secondary,0,428,1,0,272,1,999,0,unknown,0
35,technician,single,tertiary,0,7546,1,0,137,1,122,3,failure,0
31,blue-collar,married,primary,0,620,0,0,95,1,999,0,unknown,0
35,self-employed,married,tertiary,0,8647,0,0,140,2,999,0,unknown,0
40,management,single,secondary,0,192,1,0,71,11,999,0,unknown,0
39,blue-collar,married,secondary,0,0,1,0,502,1,7,2,failure,0
43,technician,single,tertiary,0,27733,1,0,164,7,999,0,unknown,0
44,entrepreneur,married,primary,0,276,1,1,219,1,999,0,unknown,0
29,technician,single,secondary,0,113,0,0,328,2,183,4,success,1
40,technician,married,secondary,0,782,1,0,224,2,999,0,unknown,0
33,entrepreneur,married,primary,0,82,1,0,63,2,999,0,unknown,0
46,management,married,tertiary,0,1008,0,0,24,13,999,0,unknown,0
27,unknown,single,tertiary,0,6421,0,0,147,4,999,0,unknown,0
26,admin.,single,secondary,0,443,0,0,84,3,999,0,unknown,0
41,technician,married,secondary,0,351,1,0,175,1,999,0,unknown,0
34,technician,married,tertiary,0,5060,1,0,12,21,999,0,unknown,0
39,technician,single,tertiary,0,-41,0,1,40,15,999,0,unknown,0
27,services,single,secondary,0,-124,0,0,217,1,999,0,unknown,0
31,blue-collar,married,secondary,0,79,1,1,235,11,999,0,unknown,0
44,unemployed,single,secondary,0,3945,0,0,255,1,999,0,unknown,0
55,retired,married,tertiary,0,197,0,1,256,1,999,0,unknown,0
51,blue-collar,divorced,primary,0,837,0,0,41,2,999,0,unknown,0
50,management,married,tertiary,0,-94,0,1,75,1,999,0,unknown,0
30,services,married,secondary,0,1743,1,0,192,4,999,0,unknown,0
46,technician,married,secondary,0,57,0,0,796,1,999,0,unknown,1
49,admin.,married,secondary,0,635,0,0,220,3,999,0,unknown,0
56,retired,married,secondary,0,-113,1,1,614,2,999,0,unknown,0
47,admin.,divorced,secondary,0,225,0,0,1126,4,999,0,unknown,1
30,admin.,married,secondary,0,124,0,0,161,2,999,0,unknown,0
36,entrepreneur,single,secondary,0,475,0,0,141,3,999,0,unknown,0
40,management,married,tertiary,0,-7,0,1,697,1,999,0,unknown,0
37,technician,single,secondary,1,375,0,0,223,2,999,0,unknown,0
42,admin.,divorced,secondary,0,936,0,0,931,1,999,0,unknown,1
45,technician,married,secondary,0,1415,1,0,483,1,116,1,failure,0
34,unemployed,single,secondary,0,0,0,0,63,2,999,0,unknown,0
27,admin.,single,secondary,0,3638,0,0,271,5,999,0,unknown,0
30,blue-collar,married,secondary,0,-99,1,0,144,5,999,0,unknown,0
32,technician,married,secondary,0,167,1,1,79,3,999,0,unknown,0
46,housemaid,married,primary,0,19,1,0,171,1,999,0,unknown,0
29,self-employed,married,tertiary,0,242,1,0,73,4,999,0,unknown,0
53,unknown,married,unknown,0,13,0,0,69,1,999,0,unknown,0
32,technician,married,secondary,0,286,0,0,60,1,343,4,failure,0
49,unemployed,married,secondary,0,769,1,0,257,1,999,0,unknown,0
35,management,married,tertiary,0,93,0,0,198,2,88,1,other,0
38,blue-collar,married,secondary,0,1663,1,0,217,3,327,1,failure,0
39,entrepreneur,married,primary,0,238,1,1,134,1,999,0,unknown,0
34,technician,single,secondary,0,2178,1,0,41,1,999,0,unknown,0
42,blue-collar,married,primary,0,792,1,1,611,2,175,12,other,0
35,blue-collar,single,unknown,0,871,1,0,216,3,999,0,unknown,0
60,admin.,married,secondary,0,1025,0,0,388,8,999,0,unknown,0
57,technician,divorced,secondary,0,63,1,0,242,1,999,0,unknown,0
31,blue-collar,single,secondary,0,16,0,0,387,1,999,0,unknown,0
29,management,single,secondary,0,417,0,0,90,1,999,0,unknown,0
41,services,married,secondary,0,3992,1,0,281,2,999,0,unknown,0
46,blue-collar,married,primary,0,2749,1,0,332,1,999,0,unknown,0
33,technician,married,secondary,0,133,0,0,218,1,999,0,unknown,1
32,blue-collar,single,secondary,0,1721,1,0,650,2,999,0,unknown,0
54,management,divorced,tertiary,0,2171,1,1,1034,1,999,0,unknown,1
37,services,married,secondary,0,4760,1,0,182,2,169,2,failure,0
32,technician,single,secondary,0,2979,0,0,156,1,999,0,unknown,0
43,management,married,tertiary,0,690,1,0,171,3,999,0,unknown,0
50,blue-collar,divorced,secondary,0,203,1,0,265,1,127,4,other,0
34,blue-collar,married,secondary,0,322,1,0,10,3,999,0,unknown,0
31,admin.,divorced,secondary,0,1210,0,0,350,1,999,0,unknown,0
43,self-employed,married,secondary,0,634,1,0,65,1,131,1,failure,0
49,entrepreneur,married,secondary,0,273,0,0,58,1,999,0,unknown,0
22,student,single,unknown,0,47,0,0,69,3,999,0,unknown,0
35,management,married,tertiary,0,1100,0,1,127,2,999,0,unknown,0
56,admin.,married,secondary,0,0,1,0,154,2,999,0,unknown,0
53,blue-collar,married,secondary,0,0,0,0,36,4,999,0,unknown,0
54,entrepreneur,married,tertiary,0,1544,0,1,85,7,196,3,failure,0
32,services,single,unknown,0,6145,1,0,362,1,287,13,failure,0
41,self-employed,married,secondary,0,28,1,0,49,1,999,0,unknown,0
40,blue-collar,married,secondary,0,1012,1,0,410,1,999,0,unknown,0
33,blue-collar,married,primary,0,245,1,1,253,3,999,0,unknown,0
33,management,single,tertiary,0,1998,0,0,570,1,999,0,unknown,0
34,blue-collar,married,secondary,0,3990,1,0,633,7,999,0,unknown,0
36,services,married,secondary,0,1328,1,0,82,4,999,0,unknown,0
34,entrepreneur,married,tertiary,0,412,1,1,164,1,999,0,unknown,0
55,management,married,primary,0,229,0,1,175,3,999,0,unknown,0
28,student,single,tertiary,0,1562,0,0,659,4,999,0,unknown,1
29,admin.,single,secondary,0,3432,1,0,139,2,999,0,unknown,0
31,admin.,single,secondary,0,144,1,0,43,11,999,0,unknown,0
52,management,married,tertiary,0,1339,1,0,343,5,999,0,unknown,0
54,services,married,unknown,0,386,0,1,74,1,152,1,success,0
43,blue-collar,married,primary,0,7727,1,0,302,8,999,0,unknown,0
55,entrepreneur,married,secondary,0,204,0,0,455,13,999,0,unknown,0
28,blue-collar,divorced,unknown,0,101,1,0,126,4,999,0,unknown,0
45,unemployed,divorced,secondary,0,728,1,1,107,1,999,0,unknown,0
45,entrepreneur,married,primary,0,2418,1,0,120,1,999,0,unknown,0
51,management,married,tertiary,0,2934,1,0,727,4,999,0,unknown,0
42,technician,single,secondary,0,0,1,0,275,4,999,0,unknown,0
43,unknown,single,unknown,0,181,0,0,41,1,999,0,unknown,0
34,management,married,tertiary,0,176,0,0,61,4,999,0,unknown,0
36,blue-collar,married,primary,0,49,1,0,232,2,365,5,other,0
37,blue-collar,married,secondary,0,2023,1,0,214,1,999,0,unknown,0
50,blue-collar,married,secondary,0,372,1,0,21,1,999,0,unknown,0
42,management,divorced,unknown,0,7702,0,0,138,2,999,0,unknown,1
34,blue-collar,single,primary,0,464,1,0,173,1,299,2,other,0
48,management,married,secondary,0,117,1,0,635,1,999,0,unknown,0
47,admin.,married,secondary,0,104,1,1,77,2,999,0,unknown,0
40,management,married,tertiary,0,1041,1,0,73,1,999,0,unknown,0
37,management,married,tertiary,0,539,0,0,540,2,115,3,failure,0
38,blue-collar,married,primary,0,0,1,0,179,2,999,0,unknown,0
29,technician,single,tertiary,0,406,1,0,119,1,999,0,unknown,0
46,blue-collar,married,primary,0,2558,1,0,107,1,167,1,other,0
26,blue-collar,married,secondary,0,484,1,0,48,2,999,0,unknown,0
30,services,single,tertiary,0,3516,1,0,447,4,999,0,unknown,0
42,blue-collar,married,secondary,0,5639,1,0,430,2,999,0,unknown,0
42,management,single,tertiary,0,100,0,0,64,2,999,0,unknown,0
31,admin.,single,secondary,0,1306,1,0,217,5,999,0,unknown,0
37,management,single,tertiary,0,815,1,0,77,1,999,0,unknown,0
26,blue-collar,married,secondary,0,245,1,0,16,11,999,0,unknown,0
54,blue-collar,married,unknown,0,191,0,0,753,2,999,0,unknown,0
70,retired,married,secondary,0,2815,0,0,125,2,182,1,failure,0
29,self-employed,single,secondary,0,3672,1,1,1210,1,999,0,unknown,0
50,services,married,secondary,0,1572,1,0,185,1,999,0,unknown,0
60,unemployed,divorced,secondary,0,385,1,0,80,1,999,0,unknown,0
32,technician,single,secondary,0,29,0,0,156,2,999,0,unknown,0
32,technician,married,secondary,0,84,0,1,403,3,999,0,unknown,0
34,self-employed,single,tertiary,0,876,1,0,145,2,999,0,unknown,0
48,services,single,primary,0,1499,1,0,17,7,999,0,unknown,0
25,student,married,tertiary,0,0,1,0,160,1,999,0,unknown,0
32,management,married,secondary,0,6217,1,1,486,2,181,2,failure,0
32,blue-collar,married,primary,0,329,1,0,321,1,999,0,unknown,0
47,admin.,divorced,secondary,0,162,1,0,203,4,999,0,unknown,0
32,technician,married,unknown,0,14533,0,0,646,3,198,2,success,0
49,management,single,tertiary,0,151,1,0,97,3,999,0,unknown,1
53,services,married,secondary,0,-2,1,1,144,2,999,0,unknown,0
41,blue-collar,single,unknown,0,4684,0,0,30,6,999,0,unknown,0
47,management,divorced,tertiary,0,1149,0,1,82,2,999,0,unknown,0
35,blue-collar,married,primary,0,11,1,0,326,4,999,0,unknown,0
33,management,single,secondary,0,8004,0,0,414,3,999,0,unknown,0
49,blue-collar,married,primary,0,1019,1,0,285,5,999,0,unknown,0
46,management,divorced,tertiary,0,1297,0,0,716,3,999,0,unknown,1
29,management,divorced,tertiary,0,415,1,1,449,4,999,0,unknown,0
58,self-employed,married,primary,0,671,1,0,16,3,999,0,unknown,0
40,admin.,single,secondary,0,2378,1,0,65,1,999,0,unknown,0
34,management,married,tertiary,0,417,1,0,138,1,999,0,unknown,0
60,retired,married,primary,0,71,0,0,121,3,999,0,unknown,0
43,management,married,tertiary,0,1188,0,0,140,2,999,0,unknown,0
50,blue-collar,married,primary,0,8139,1,0,256,6,999,0,unknown,0
33,blue-collar,married,secondary,0,249,1,0,61,4,999,0,unknown,0
37,blue-collar,married,primary,0,689,1,0,367,2,999,0,unknown,0
55,self-employed,married,secondary,0,203,1,0,9,5,174,12,other,0
45,blue-collar,single,primary,1,-183,0,1,395,4,999,0,unknown,0
47,blue-collar,married,primary,0,3451,0,1,125,2,999,0,unknown,0
58,technician,married,secondary,0,116,0,0,580,3,999,0,unknown,0
36,services,married,secondary,0,1746,1,0,15,1,316,1,failure,0
55,technician,married,secondary,0,0,1,0,119,2,999,0,unknown,0
31,blue-collar,married,secondary,0,897,1,0,26,2,999,0,unknown,0
38,technician,married,secondary,0,821,1,1,224,2,180,1,failure,0
42,blue-collar,married,secondary,0,130,1,0,285,1,999,0,unknown,0
32,management,divorced,tertiary,0,1,1,0,399,4,999,0,unknown,0
39,blue-collar,married,secondary,0,8,0,0,88,3,999,0,unknown,0
41,technician,married,secondary,0,55,1,0,185,4,999,0,unknown,0
59,blue-collar,married,primary,0,699,0,0,98,1,154,6,failure,0
42,unemployed,divorced,secondary,0,759,0,0,97,1,169,3,failure,0
33,blue-collar,married,secondary,0,687,1,0,72,2,370,1,failure,0
53,retired,married,secondary,0,4968,0,0,109,1,87,2,failure,0
43,blue-collar,married,primary,0,1211,1,0,208,3,999,0,unknown,0
